created_file_name,passage_name,WZATB_passage,levenshtein_distance
0544_0143_NYMXV04P2051A_WAIYA.txt,V04P2051A_WAIYA,HRXV02P303A_BEG_WSACD VAR_YSSXV02P560A VAR_MKKXV04P173A روى @TR1_SACD@ إبراهيم بن سعد عن ابن اسحاق عن يحيى بن عروة بن الزبير عن أبيه عن زبان قال رأيت النبي صلى الله عليه وسلم وهو نازل بوادي الشوحط,186
0776_0144_RHWXV02P584A_WAIYA.txt,V02P584A_WAIYA,YGHV02P175A_BEG_WSACD VAR_HBHXV43P337B حدثنا @TR2_YISI@ يعقوب حدثنا @TR1_SACD@ أبى عن ابن اسحاق حدثنى هشام بن عروة عن أبيه عن عائشة قالت ابتاع رسول الله صلى الله عليه وسلم من رجل من الأعراب جزورا أو جزائر بوسق من تمر الذخرة وتمر الذخرة العجوة فرجع به رسول الله صلى الله عليه وسلم إلى بيته والتمس له التمر فلم يجده فخرج إليه رسول الله صلى الله عليه وسلم فقال له يا عبد الله إنا قد ابتعنا منك جزورا أو جزائر بوسق من تمر الذخرة فالتمسناه فلم نجده قال فقال الأعرابى واغدراه قالت فنهمه الناس وقالوا قاتلك الله أيغدر رسول الله صلى الله عليه وسلم قالت فقال رسول الله صلى الله عليه وسلم دعوه فإن لصاحب الحق مقالا ثم عاد له رسول الله صلى الله عليه وسلم فقال يا عبد الله إنا ابتعنا منك جزائرك ونحن نظن أن عندنا ما سمينا لك فالتمسناه فلم نجده فقال الأعرابى واغدراه فنهمه الناس وقالوا قاتلك الله أيغدر رسول الله صلى الله عليه وسلم فقال رسول الله صلى الله عليه وسلم دعوه فإن لصاحب الحق مقالا فردد ذلك رسول الله صلى الله عليه وسلم مرتين أو ثلاثا فلما رآه لا يفقه عنه قال لرجل من أصحابه اذهب إلى خويلة بنت حكيم بن أمية فقل لها إن كان عندك وسق من تمر الذخرة فأسلفيناه حتى نؤديه إليك إن شاء الله فذهب إليها الرجل ثم رجع الرجل فقال قالت نعم هو عندى يا رسول الله فابعث من يقبضه فقال رسول الله صلى الله عليه وسلم للرجل اذهب به فأوفه الذى له قال فذهب به فأوفاه الذى له قالت فمر الأعرابى برسول الله صلى الله عليه وسلم وهو جالس فى أصحابه فقال جزاك الله خيرا فقد أوفيت وأطيبت قالت PageV02P175 فقال رسول الله صلى الله عليه وسلم أولئك خيار عباد الله عند الله يوم القيامة الموفون المطيبون,1431
0392_0145_HBHXV11P281A_WAIYA.txt,V11P281A_WAIYA,TKXV01P268A_BEG_WSACD حدثنا أحمد بن محمد قال حدثنا @TR1_SACD@ إبراهيم بن سعد عن SEE_HSNXV01P649A اسحاق قال سهيل بن عمرو أبو يزيد أعلم من شفته السفلى,134
0544_0146_NSKXV07P033A_WAIYA.txt,V07P033A_WAIYA,HRXV02P303A_BEG_WSACD VAR_YSSXV02P560A VAR_MKKXV04P173A روى @TR1_SACD@ إبراهيم بن سعد عن ابن اسحاق عن يحيى بن عروة بن الزبير عن أبيه عن زبان قال رأيت النبي صلى الله عليه وسلم وهو نازل بوادي الشوحط,142
0146_0147_SJTXV04P256A_WAIYA.txt,V04P256A_WAIYA,BHXV37P416A_BEG_WSACD VAR_HBHXV37P434A قرأت على @TR2_YISI@ يعقوب بن إبراهيم عن @TR1_SACD@ أبيه عن ابن اسحاق قال عبادة بن الصامت بن قيس بن أصرم بن فهر بن ثعلبة بن غنم بن عوف بن الخزرج في الاثني عشر الذين بايعوا رسول الله صلى الله عليه وسلم في العقبة الأولى @HBHXV37P416A_END_WSACD PageV37P416,196
1526_0148_HBHXV11P493B_WAIYA.txt,V11P493B_WAIYA,BHXV07P393A_BEG_WSACD حدثنا @TR2_YISI@ يعقوب حدثنا @TR1_SACD@ أبي عن ابن إسحاق قال حدثني عن انصراف رسول الله صلى الله عليه وسلم عبد الرحمن بن الأسود بن يزيد النخعي عن أبيه قال سمعت رجلا يسأل عبد الله بن مسعود عن انصراف رسول الله صلى الله عليه وسلم من صلاته عن يمينه كان ينصرف أو عن يساره قال فقال عبد الله بن مسعود كان رسول الله صلى الله عليه وسلم ينصرف حيث أراد كان أكثر انصراف رسول الله صلى الله عليه وسلم من صلاته على شقه الأيسر إلى حجرته @HBHXV07P393A_END_WSACD PageV07P393 # @COMMENT: This passage is not found in the redaction of Ibn Hishām. Placement is based on content,465
0544_0149_TTXXV04P553C_WAIYA.txt,V04P553C_WAIYA,HRXV02P303A_BEG_WSACD VAR_YSSXV02P560A VAR_MKKXV04P173A روى @TR1_SACD@ إبراهيم بن سعد عن ابن اسحاق عن يحيى بن عروة بن الزبير عن أبيه عن زبان قال رأيت النبي صلى الله عليه وسلم وهو نازل بوادي الشوحط,136
0544_0150_NHXXV03P359B_WAIYA.txt,V03P359B_WAIYA,HRXV02P303A_BEG_WSACD VAR_YSSXV02P560A VAR_MKKXV04P173A روى @TR1_SACD@ إبراهيم بن سعد عن ابن اسحاق عن يحيى بن عروة بن الزبير عن أبيه عن زبان قال رأيت النبي صلى الله عليه وسلم وهو نازل بوادي الشوحط,142
1501_0151_YNBHV07P007A_WAIYA.txt,V07P007A_WAIYA,BRXV02P108A_BEG_WSACD VAR_HBHXV04P209A حدثني أبي قال حدثنا يعقوب قال حدثنا أبي عن محمد بن إسحاق قال حدثني الحجاج بن أرطأة عن عطاء بن أبي رباح قال سمعت عبد الله بن عباس يقول توفي رسول الله صلى الله عليه وسلم وأنا ختين @HBRXV02P108A_END_WSACD PageV02P108,136
0017_0152_HBHXV21P025A_WAIYA.txt,V21P025A_WAIYA,TKXV01P309A_BEG_WSACD VAR_HBHXV31P436A VAR_HJIIV02P598A حدثنا @TR2_AMIB@ أحند بن محمد بن أيوب قال حدثنا @TR1_SACD@ إبراهيم بن سعد عن ابن اسحاق عن يزيد بن أبي حبيب عن مرثد بن عبد الله اليزني عن أبي عبد الله عبد الرحمن بن عسيلة الصنابحي وحدثنا أبي قال حدثنا يزيد بن هارون قال أخبرنا إسماعيل بن أبي خالد عن قيس بن أبي حازم عن الصنابحي رجل من أحمس قال سمعت النبي صلى الله عليه وسلم يقول ألا إني فرطكم على الحوض وكذا قال يزيد بن هارون الصنابحي,426
0146_0153_MYWXV06P378A_WAIYA.txt,V06P378A_WAIYA,BHXV37P416A_BEG_WSACD VAR_HBHXV37P434A قرأت على @TR2_YISI@ يعقوب بن إبراهيم عن @TR1_SACD@ أبيه عن ابن اسحاق قال عبادة بن الصامت بن قيس بن أصرم بن فهر بن ثعلبة بن غنم بن عوف بن الخزرج في الاثني عشر الذين بايعوا رسول الله صلى الله عليه وسلم في العقبة الأولى @HBHXV37P416A_END_WSACD PageV37P416,250
0834_0154_THSHV01P405A_WAIYA.txt,V01P405A_WAIYA,TKXV01P259A_BEG_WSACD VAR_ZTKXV01P521A VAR_HBHXV31P425A حدثنا أحمد بن محمد قال حدثنا @TR1_SACD@ إبراهيم عن ابن اسحاق قال وأخبرني @EW1_MMSZ@ ابن شهاب عن ابن أكيمة الليثي عن ابن أخي أبي رهم أنه سمع أبا رهم كلثوم بن الحصين وكان من أصحاب النبي عليه السلام الذين بايعوا تحت الشجرة,251
0543_0155_KHLSV02P118A_WAIYA.txt,V02P118A_WAIYA,SSXV02P560A_BEG_WSACD VAR_THRXV02P303A VAR_MKKXV04P173A ويقال زبان بن قسور ويقال زبان بن قيسور قال رأيت رسول الله صلى الله عليه وسلم وهو نازل بوادي الشوحط حديثه غريب فيه ألفاظ من الغريب كثيرة وهو عند @TR1_SACD@ إبراهيم بن سعد عن ابن اسحاق عن يحيى بن عروة بن الزبير عن أبيه,253
0578_0156_HBHXV25P433A_WAIYA.txt,V25P433A_WAIYA,BHXV23P158A_BEG_WSACD VAR_HBHXV23P278A VAR_TDSHV55P076A حدثنا @TR2_YISI@ يعقوب حدثنا @TR1_SACD@ أبي عن ابن اسحاق حدثني معاذ بن رفاعة الأنصاري ثم الزرقي عن محمود بن عبد الرحمن بن عمرو بن الجموح عن جابر بن عبد الله الأنصاري قال خرجنا مع رسول الله صلى الله عليه وسلم يوما إلى سعد بن معاذ حين توفي قال فلما صلى عليه رسول الله صلى الله عليه وسلم ووضع في قبره وسوي عليه سبح رسول الله صلى الله عليه وسلم فسبحنا طويلا ثم كبر فكبرنا فقيل يا رسول الله لم سبحت ثم كبرت قال لقد تضايق على هذا العبد الصالح قبره حتى فرجه الله عنه @HBHXV23P158A_END_WSACD PageV23P158,361
0178_0157_KTMXV04P1216A_WAIYA.txt,V04P1216A_WAIYA,THRV04P127A_BEG_WSACD VAR_HBHXV37P465A حدثنا @TR2_YISI@ يعقوب حدثنا @TR1_SACD@ أبى عن ابن اسحاق حدثنى أبو حازم الأفزر مولى الأسود بن سفيان المخزومى عن سهل بن سعد الساعدى من بنى عمرو في منازعة فذكر الحديث,180
0908_0158_ZZBXV01P260A_WAIYA.txt,V01P260A_WAIYA,SKXV03P248A_BEG_WSACD VAR_HBHXV02P116A أخبرنا عبيد الله بن سعد بن إبراهيم بن سعد قال حدثنا @TR2_YISI@ عمي قال حدثنا @TR1_SACD@ أبي عن ابن اسحاق قال حدثني عبد الله بن أبي سلمة عن مسعود بن الحكم عن أمه أنها حدثته قالت كأني أنظر إلى علي بن أبي طالب وهو على بغلة رسول الله صلى الله عليه وسلم البيضاء حين وقف على شعب الأنصار وهو يقول أيها الناس إن رسول الله صلى الله عليه وسلم يقول إنها ليست بأيام صيام إنما هي أيام أكل وشرب وذكر,394
1375_0159_THQJV01P093A_WAIYA.txt,V01P093A_WAIYA,BTDV01P056A_BEG_WSACD VAR_BQSXV02P479B VAR_DRQSV02P207A وحدثنا عبيد الله بن سعد الزهري قال حدثنا @TR2_YISI@ عمي قال حدثنا @TR1_SACD@ أبي عن محمد بن إسحاق قال حدثني سلمة بن صفوان بن سلمة الأنصاري ثم الزرقي عن أبي سلمة بن عبد الرحمن عن أبي هريرة قال قال رسول الله صلى الله عليه وسلم إذا أذن المؤذن خرج الشيطان من المسجد وله حصاص فإذا سكت رجع حتى يأتي المرء المسلم في صلاته فيدخل بينه وبين نفسه حتى لا يدري أزاد في صلاته أم نقص فإذا وجد ذلك أحدكم فليسجد سجدتين وهو جالس قبل أن يسلم ثم يسلم @TBTDV01P056A_END_WSACD PageV01P056,402
1501_0160_ZZBXV09P182A_WAIYA.txt,V09P182A_WAIYA,BRXV02P108A_BEG_WSACD VAR_HBHXV04P209A حدثني أبي قال حدثنا يعقوب قال حدثنا أبي عن محمد بن إسحاق قال حدثني الحجاج بن أرطأة عن عطاء بن أبي رباح قال سمعت عبد الله بن عباس يقول توفي رسول الله صلى الله عليه وسلم وأنا ختين @HBRXV02P108A_END_WSACD PageV02P108,166
1501_0161_MYWXV01P162A_WAIYA.txt,V01P162A_WAIYA,BRXV02P108A_BEG_WSACD VAR_HBHXV04P209A حدثني أبي قال حدثنا يعقوب قال حدثنا أبي عن محمد بن إسحاق قال حدثني الحجاج بن أرطأة عن عطاء بن أبي رباح قال سمعت عبد الله بن عباس يقول توفي رسول الله صلى الله عليه وسلم وأنا ختين @HBRXV02P108A_END_WSACD PageV02P108,172
0105_0162_MYWXV02P344B_WAIYA.txt,V02P344B_WAIYA,TKXV01P561A_BEG_WSACD حدثناه @TR2_AMIB@ أحمد بن أيوب قال حدثنا @TR1_SACD@ إبراهيم بن سعد عن ابن اسحاق قال المقداد بن عمرو بن ثعلبة كان يقال له المقداد بن الأسود بن عبد يغوث وذلك أنه تبناه وحالفه في الجاهلية. @ZTKXV01P561A_END_WSACD PageV01P561 # @COMMENT: A similar passage is also found in WZATB in HSNXV01P326C,207
1307_0163_JSHXV04P1645B_WAIYA.txt,V04P1645B_WAIYA,SKXV03P176A_BEG_WSACD VAR_HBHXV43P336A أخبرنا عبيد الله بن سعد بن إبراهيم بن سعد قال حدثنا @TR2_YISI@ عمي قال حدثنا @TR1_SACD@ أبي عن ابن إسحاق قال حدثني محمد بن إبراهيم عن أبي سلمة عن عائشة قالت لم يكن رسول الله صلى الله عليه وسلم لشهر أكثر صياما منه لشعبان كان يصومه أو عامته @NSKXV03P176A_END_WSACD PageV03P176,208
0612_0164_THSHV10P122A_WAIYA.txt,V10P122A_WAIYA,YMXV08P162A_BEG_WSACD VAR_DHMNV01P524A VAR_KJHHV01P045A حدثنا عبد الله بن أحمد السكوني حدثنا @TR2_CUZD@ عمارة بن يزيد حدثنا @TR1_SACD@ إبراهيم بن سعد عن محمد بن اسحاق حدثني يحيى بن عبيد الله بن الحارث عن أبيه عن ابن عباس قال لما توجه رسول الله صلى الله عليه وسلم يوم الحديبية إلى مكة أصاب الناس عطش شديد وحر شديد فنزل PageV08P162 رسول الله صلى الله عليه وسلم الحجفة معطشا والناس عطاش فقال رسول الله صلى الله عليه وسلم هل من رجل يمضي في نفر من المسلمين معهم القرب فيردون بئر ذات العلم ثم يعود يضمن له رسول الله صلى الله عليه وسلم الجنة فذكر حديثا طويلا فيه أنه بعث رجلا من الصحابة ففزع من الجن فرجع ثم بعث آخر وأنشد شعرا فذعر من الجن فرجع ثم أرسل علي بن أبي طالب فنزل البئر وملأ القرب بعد هول شديد وأن النبي صلى الله عليه وسلم قال له الذي هتف بك من الجن هو سماعة بن غراب الذي قتل عدو الله مسعرا شيطان الأصنام الذي يكلم قريشا منها وفزع من هجائي,799
0146_0165_MYWXV06P378A_WAIYA.txt,V06P378A_WAIYA,BHXV37P416A_BEG_WSACD VAR_HBHXV37P434A قرأت على @TR2_YISI@ يعقوب بن إبراهيم عن @TR1_SACD@ أبيه عن ابن اسحاق قال عبادة بن الصامت بن قيس بن أصرم بن فهر بن ثعلبة بن غنم بن عوف بن الخزرج في الاثني عشر الذين بايعوا رسول الله صلى الله عليه وسلم في العقبة الأولى @HBHXV37P416A_END_WSACD PageV37P416,250
0392_0166_MYWXV12P293A_WAIYA.txt,V12P293A_WAIYA,TKXV01P268A_BEG_WSACD حدثنا أحمد بن محمد قال حدثنا @TR1_SACD@ إبراهيم بن سعد عن SEE_HSNXV01P649A اسحاق قال سهيل بن عمرو أبو يزيد أعلم من شفته السفلى,148
0080_0167_DWNXV01P280F_WAIYA.txt,V01P280F_WAIYA,YDGV01P020A_BEG_WSACD VAR_TDSHV17P351A VAR_DYSAV01P128A حدثنا عبد الله حدثنا @TR2_AMIB@ أحمد بن محمد بن أيوب حدثنا @TR1_SACD@ إبراهيم بن سعد عن محمد بن اسحاق عن @EW1_WBMB@ وهب بن منبه أن ذا القرنين عليه السلام قال لبعض الأمم ما بال كلمتكم واحدة وطريقتكم مستقيمة قالوا إنا من قبل لا نتخادع ولا يغتاب بعضنا بعضا,314
0017_0168_JNSMV01P292A_WAIYA.txt,V01P292A_WAIYA,TKXV01P309A_BEG_WSACD VAR_HBHXV31P436A VAR_HJIIV02P598A حدثنا @TR2_AMIB@ أحند بن محمد بن أيوب قال حدثنا @TR1_SACD@ إبراهيم بن سعد عن ابن اسحاق عن يزيد بن أبي حبيب عن مرثد بن عبد الله اليزني عن أبي عبد الله عبد الرحمن بن عسيلة الصنابحي وحدثنا أبي قال حدثنا يزيد بن هارون قال أخبرنا إسماعيل بن أبي خالد عن قيس بن أبي حازم عن الصنابحي رجل من أحمس قال سمعت النبي صلى الله عليه وسلم يقول ألا إني فرطكم على الحوض وكذا قال يزيد بن هارون الصنابحي,355
0777_0169_DRQSV02P310C_WAIYA.txt,V02P310C_WAIYA,"YMXV03P1620A_BEG_WSACD حدثنا حبيب بن الحسن ثنا محمد بن يحيى ثنا أحمد بن محمد بن أيوب ثنا @TR1_SACD@ إبراهيم بن سعد عن محمد بن اسحاق في تسمية من استشهد يوم الطائف من المسلمين من بني سهم السائب بن الحارث بن قيس بن عدي وأخوه عبد الله بن الحارث. @NYMXV03P1620A_END_WSACD PageV03P1620 # @COMMENT: This passage is similar to that found in WZATB beginning on HSNXV02P486E, which is comprised of a much longer quotation. @EC_12/04/23@ ### || أمر أموال هوازن وسباياها وعطايا المؤلفة قلوبهم منها وإنعام رسول الله صلى الله عليه وسلم فيها ### ||| من الرسول على هوازن",606
0588_0170_JNSMV01P176A_WAIYA.txt,V01P176A_WAIYA,"BHXV43P384A_BEG_WSACD VAR_NYMXV06P3230A VAR_HJRTV17P154A حدثنا @TR2_YISI@ يعقوب قال حدثنا @TR1_SACD@ أبي عن ابن إسحاق قال حدثني @EW1_MJZA@ محمد بن جعفر بن الزبير عن عروة بن الزبير عن عائشة أم المؤمنين قالت لما قسم رسول الله صلى الله عليه وسلم سبايا بني المصطلق وقعت جويرية بنت الحارث في السهم لثابت بن قيس بن الشماس أو لابن عم له وكاتبته على نفسها وكانت امرأة حلوة ملاحة لا يراها أحد إلا أخذت بنفسه فأتت رسول الله صلى الله عليه وسلم تستعينه في كتابتها قالت فوالله ما هو إلا أن رأيتها على باب حجرتي فكرهتها وعرفت أنه سيرى منها ما رأيت فدخلت عليه فقالت يا رسول الله أنا جويرية بنت PageV43P384 الحارث بن أبي ضرار سيد قومه وقد أصابني من البلاء ما لم يخف عليك فوقعت في السهم لثابت بن قيس بن الشماس أو لابن عم له فكاتبته على نفسي فجئتك أستعينك على كتابتي قال فهل لك في خير من ذلك قالت وما هو يا رسول الله قال أقضي كتابتك وأتزوجك قالت نعم يا رسول الله قال قد فعلت قالت وخرج الخبر إلى الناس أن رسول الله صلى الله عليه وسلم تزوج جويرية بنت الحارث فقال الناس أصهار رسول الله صلى الله عليه وسلم فأرسلوا ما بأيديهم قالت فلقد أعتق بتزويجه إياها مائة أهل بيت من بني المصطلق فما أعلم امرأة كانت أعظم بركة على قومها منها. @HBHXV43P384A_END_WSACD PageV43P385 # @COMMENT: WZATB includes a similar story in HSNXV02P294H in the story of the Raid on the *Banū* al-Muṣṭaliq and the Prophet's marriage to Jūwayrīyah *bint* al-Ḥārith in a narrative structure much like that found in WSFAB, WYBWS, WMSAH, WSSAA, WAMAQ, and WJHZA. WMSAH also witnessed an account completely unlike all other versions. The story related by WSACD is narratively different and more similar to that found in WAIYA. WZAZA also relates the story with yet another narrative structure. WBSAB produced a truncated version. WAKMW witnessed a tradition that lists Jūwayrīyah *bint* al-Ḥārith as an eyewitness not found in other witnesses. @EC_12/12/22@",506
0590_0171_HJRTV17P154A_WAIYA.txt,V17P154A_WAIYA,JRTV17P154A_BEG_WSACD VAR_HBHXV43P384A VAR_NYMXV06P3230A حديث جا طح حب حم لما أصاب رسول الله صلى الله عليه وسلم سبايا بني المصطلق وقعت جويرية بنت الحارث في السهم لثابت بن قيس بن الشماس الحديث بطوله جا في النكاح ثنا محمد بن يحيى ثنا حسن بن الربيع ثنا @TR1_AIYA@ ابن إدريس قال قال ابن إسحاق حدثنيه @EW1_MJZA@ محمد بن جعفر بن الزبير به PageV17P154 طح فيه ثنا فهد ثنا أسد ثنا @TR1_ZAZA@ يحيى بن زكريا ثنا ابن إسحاق به حب في الحادي عشر من الرابع وفي التاسع من الخامس أنا عبد الله بن محمد الأزدي ثنا إسحاق بن إبراهيم أنا وهب بن جرير ثنا @TR1_JHZA@ أبي سمعت ابن إسحاق به رواه أحمد ثنا @TR2_YISI@ يعقوب ثنا @TR1_SACD@ أبي عن محمد بن إسحاق به,75
1071_0172_THSHV01P442A_WAIYA.txt,V01P442A_WAIYA,BHXV43P331A_BEG_WSACD VAR_BRWXV02P159A VAR_DYHJV01P026A حدثنا @TR2_YISI@ يعقوب حدثنا @TR1_SACD@ أبي عن ابن اسحاق قال حدثني يحيي بن عباد بن عبد الله بن الزبير عن أبيه عن عائشة زوج النبي صلى الله عليه وسلم قال لما أرادوا غسل رسول الله صلى الله عليه وسلم اختلفوا فيه فقالوا والله ما ندري كيف نصنع أنجرد رسول الله صلى الله عليه وسلم كما نجرد موتانا أم نغسله وعليه ثيابه قالت فلما اختلفوا أرسل الله عليهم السنة حتى والله ما من القوم من رجل إلا ذقنه في صدره نائما قالت ثم كلمهم من ناحية البيت لا PageV43P331 يدرون من هو فقال اغسلوا النبي صلى الله عليه وسلم وعليه ثيابه قالت فثاروا إليه فغسلوا رسول الله صلى الله عليه وسلم وهو في قميصه يفاض عليه الماء والسدر ويدلكه الرجال بالقميص وكانت تقول لو استقبلت من الأمر ما استدبرت ما غسل رسول الله صلى الله عليه وسلم إلا نساؤه,778
0544_0173_THSHV02P099A_WAIYA.txt,V02P099A_WAIYA,HRXV02P303A_BEG_WSACD VAR_YSSXV02P560A VAR_MKKXV04P173A روى @TR1_SACD@ إبراهيم بن سعد عن ابن اسحاق عن يحيى بن عروة بن الزبير عن أبيه عن زبان قال رأيت النبي صلى الله عليه وسلم وهو نازل بوادي الشوحط,202
1501_0174_THSHV03P150A_WAIYA.txt,V03P150A_WAIYA,BRXV02P108A_BEG_WSACD VAR_HBHXV04P209A حدثني أبي قال حدثنا يعقوب قال حدثنا أبي عن محمد بن إسحاق قال حدثني الحجاج بن أرطأة عن عطاء بن أبي رباح قال سمعت عبد الله بن عباس يقول توفي رسول الله صلى الله عليه وسلم وأنا ختين @HBRXV02P108A_END_WSACD PageV02P108,200
0908_0175_THSHV03P391A_WAIYA.txt,V03P391A_WAIYA,SKXV03P248A_BEG_WSACD VAR_HBHXV02P116A أخبرنا عبيد الله بن سعد بن إبراهيم بن سعد قال حدثنا @TR2_YISI@ عمي قال حدثنا @TR1_SACD@ أبي عن ابن اسحاق قال حدثني عبد الله بن أبي سلمة عن مسعود بن الحكم عن أمه أنها حدثته قالت كأني أنظر إلى علي بن أبي طالب وهو على بغلة رسول الله صلى الله عليه وسلم البيضاء حين وقف على شعب الأنصار وهو يقول أيها الناس إن رسول الله صلى الله عليه وسلم يقول إنها ليست بأيام صيام إنما هي أيام أكل وشرب وذكر,318
1068_0176_THSHV05P117A_WAIYA.txt,V05P117A_WAIYA,LJXV01P569A_BEG_WSACD VAR_DHRQV01P411A حدثنا الحسين بن علي بن الأسود ثنا يحيى بن آدم عن @TR1_SACD@ إبراهيم بن سعد عن محمد بن اسحاق عن عبد الله بن أبي بكر وحسين بن عبد الله أن عليا والعباس والفضل بن العباس وقثم بن العباس وأسامة ابن زيد وشقران مولى رسول الله صلى الله عليه وسلم هم الذين ولوا غسل رسول الله صلى الله عليه وسلم ودفنه وأن أوس بن خولي أحد الخزرج قال لعلي عليه السلام اجعل لنا حظا في رسول الله صلى الله عليه وسلم وكان بدريا فقال له ادخل فدخل فجلس وحضر غسل رسول الله وأسنده علي إلى صدره وكان العباس والفضل وقثم يقلبونه وكان أسامة وشقران يصبان عليه الماء وعلي يغسله مسندا له إلى صدره وعليه قميصه يدلكه به ومن ورائه لا يقضى بيده إلى رسول الله صلى الله عليه وسلم وعلي يقول بأبي أنت وأمي طبت حيا وميتا,633
0577_0177_THSHV06P412A_WAIYA.txt,V06P412A_WAIYA,"BHXV23P278A_BEG_WSACD VAR_HBHXV23P158A VAR_TDSHV55P076A حدثنا @TR2_YISI@ يعقوب حدثنا @TR1_SACD@ أبي عن ابن اسحاق حدثني معاذ بن رفاعة عن محمود بن عبد الرحمن بن عمرو بن الجموح عن جابر بن عبد الله قال لما دفن سعد ونحن مع رسول الله صلى الله عليه وسلم سبح رسول الله صلى الله عليه وسلم فسبح الناس معه طويلا ثم كبر فكبر الناس ثم قالوا يا رسول الله مم سبحت قال لقد تضايق على هذا الرجل الصالح قبره حتى فرجه الله عنه. @HBHXV23P278A_END_WSACD PageV23P278 # @COMMENT: An analogous passage is located in WZATB on HSNXV02P251C, describing the death scene of Saʿd b. Muʿādh. @EC_11/27/23@",367
0168_0178_ZTTHV02P077A_WAIYA.txt,V02P077A_WAIYA,TTHV02P047A_BEG_WSACD VAR_ZTTHV02P042A VAR_NYMXV04P2227A حدثنا @TR2_AMIB@ أحمد بن محمد بن أيوب حدثنا @TR1_SACD@ إبراهيم بن سعد عن محمد بن إسحاق عن نافع عن ابن عمر عن عمر قال لما أردنا الهجرة اتعدت أنا وعياش بن أبي ربيعة فخرجنا,207
0392_0179_ZTTHV02P078A_WAIYA.txt,V02P078A_WAIYA,TKXV01P268A_BEG_WSACD حدثنا أحمد بن محمد قال حدثنا @TR1_SACD@ إبراهيم بن سعد عن SEE_HSNXV01P649A اسحاق قال سهيل بن عمرو أبو يزيد أعلم من شفته السفلى,115
0187_0180_THSHV07P005A_WAIYA.txt,V07P005A_WAIYA,YGHV01P204A_BEG_WSACD VAR_HBHXV38P221A VAR_HJRTV16P577A VAR_HJIIV08P308A حدثنا يعقوب حدثنا أبى عن ابن اسحاق حدثنى عمر بن عبد الله بن عروة بن الزبير عن عروة بن الزبير عمن حدثه من أصحاب رسول الله صلى الله عليه وسلم قال كان رسول الله صلى الله عليه وسلم يأمرنا أن نصنع المساجد فى دورنا وأن نصلح صنعتها ونطهرها,236
0550_0181_THSHV11P163A_WAIYA.txt,V11P163A_WAIYA,YZXV01P153F_BEG_WSACD VAR_KHZXV02P301B أخبرنا محمد بن إسحاق بن خزيمة من كتابه حدثنا أحمد بن الأزهر وكتبته من أصله حدثنا @TR2_YISI@ يعقوب بن إبراهيم بن سعد حدثنا @TR1_SACD@ أبي عن ابن إسحاق قال حدثني @EW1_MARA@ محمد بن عبد الرحمن بن نوفل وكان يتيما في حجر عروة بن الزبير قال سمعت أبا هريرة ومروان بن الحكم يسأله عن صلاة الخوف فقال أبو هريرة كنت مع رسول الله صلى الله عليه وسلم في تلك الغزاة قال فصدع رسول الله صلى الله عليه وسلم الناس صدعين قامت معه طائفة وطائفة أخرى مما يلي العدو وظهورهم إلى القبلة فكبر رسول الله صلى الله عليه وسلم وكبروا جميعا الذين معه والذين يقاتلون العدو ثم ركع رسول الله صلى الله عليه وسلم ركعة واحدة فركع معه الطائفة التي تليه ثم PageV01P153 سجد وسجدت معه الطائفة التي تليه والآخرون قيام مقابلي العدو ثم قام رسول الله صلى الله عليه وسلم وأخذت الطائفة التي صلت معه أسلحتهم ثم مشوا القهقرى على أدبارهم حتى قاموا مما يلي العدو وأقبلت الطائفة التي كانت مقابلة للعدو فركعوا وسجد فسجدوا ورسول الله صلى الله عليه وسلم قائم كما هو ثم قاموا فركع رسول الله صلى الله عليه وسلم ركعة أخرى فركعوا معه فسجد وسجدوا معه ثم أقبلت الطائفة التي كانت مقابل العدو فركعوا وسجدوا ورسول الله صلى الله عليه وسلم قاعد ومن معه ثم كان السلام فسلم رسول الله صلى الله عليه وسلم وسلموا جميعا فقام القوم وقد شركوه في الصلاة كلها,1061
1510_0182_THSHV11P309A_WAIYA.txt,V11P309A_WAIYA,BHXV10P329B_BEG_WSACD @VAR_HBHXV10P329A حدثنا @TR2_YISI@ يعقوب حدثنا @TR1_SACD@ أبي عن ابن إسحاق حدثني نافع عن ابن عمر أنه كان إذا سئل عن الوتر قال أما أنا فلو أوترت قبل أن أنام ثم أردت أن أصلي بالليل شفعت بواحدة ما مضى من وتري ثم صليت مثنى مثنى فإذا قضيت صلاتي أوترت بواحدة إن رسول الله صلى الله عليه وسلم أمر أن يجعل آخر صلاة الليل الوتر @HBHXV10P329B_END_WSACD PageV10P329,285
