created_file_name,passage_name,WZATB_passage,levenshtein_distance
1111_0157_KTMXV04P1216A_WAIYA.txt,V04P1216A_WAIYA,SNXV02P169C_BEG_WZATB قال حدثنا أبو محمد عبد الملك بن هشام قال حدثنا زياد بن عبد الله البكائي عن محمد بن إسحاق المطلبي قال حدثني عاصم بن عمر بن قتادة قال قدم على رسول الله صلى الله عليه وسلم بعد أحد رهط من عضل والقارة,172
0830_0158_ZZBXV01P260A_WAIYA.txt,V01P260A_WAIYA,SNXV01P693F_BEG_WZATB عبد الله بن عبد الله بن أبي بن مالك بن الحارث بن عبيد المشهور بابن سلول وإنما سلول امرأة وهي أم أبي وأوس بن خولي بن عبد الله بن الحارث بن عبيد رجلان ومن بني جزء بن عدي بن مالك بن سالم بن غنم زيد بن وديعة بن عمرو بن قيس بن جزء وعقبة بن وهب بن كلدة حليف لهم من بني عبد الله بن غطفان ورفاعة بن عمرو بن زيد بن عمرو بن ثعلبة بن مالك بن سالم ابن غنم وعامر بن سلمة بن عامر حليف لهم من أهل اليمن,387
1008_0159_THQJV01P093A_WAIYA.txt,V01P093A_WAIYA,SNXV02P083B_BEG_WZATB قال ابن إسحاق وحدثني القاسم بن عبد الرحمن بن رافع أخو بني عدى بن لنجار قال انتهى أنس بن النضر عم أنس بن مالك إلى عمر بن الخطاب وطلحة بن عبيد الله في رجال من المهاجرين والأنصار وقد ألقوا بأيديهم فقال ما يجلسكم قالوا قتل رسول الله صلى الله عليه وسلم قال فماذا تصنعون بالحياة بعده قوموا فموتوا على ما مات عليه رسول الله صلى الله عليه وسلم ثم استقبل القوم فقاتل حتى قتل وبه سمي أنس بن مالك,386
1111_0160_ZZBXV09P182A_WAIYA.txt,V09P182A_WAIYA,SNXV02P169C_BEG_WZATB قال حدثنا أبو محمد عبد الملك بن هشام قال حدثنا زياد بن عبد الله البكائي عن محمد بن إسحاق المطلبي قال حدثني عاصم بن عمر بن قتادة قال قدم على رسول الله صلى الله عليه وسلم بعد أحد رهط من عضل والقارة,164
1111_0161_MYWXV01P162A_WAIYA.txt,V01P162A_WAIYA,SNXV02P169C_BEG_WZATB قال حدثنا أبو محمد عبد الملك بن هشام قال حدثنا زياد بن عبد الله البكائي عن محمد بن إسحاق المطلبي قال حدثني عاصم بن عمر بن قتادة قال قدم على رسول الله صلى الله عليه وسلم بعد أحد رهط من عضل والقارة,175
1194_0162_MYWXV02P344B_WAIYA.txt,V02P344B_WAIYA,SNXV02P240C_BEG_WZATB قال ابن إسحاق فحدثني عاصم بن عمر بن قتادة عن عبد الرحمن بن عمرو ابن سعد بن معاذ عن علقمة بن وقاص الليثي قال قال رسول الله صلى الله عليه وسلم لسعد لقد حكمت فيهم بحكم الله من فوق سبعة أرقعة,221
1111_0163_JSHXV04P1645B_WAIYA.txt,V04P1645B_WAIYA,SNXV02P169C_BEG_WZATB قال حدثنا أبو محمد عبد الملك بن هشام قال حدثنا زياد بن عبد الله البكائي عن محمد بن إسحاق المطلبي قال حدثني عاصم بن عمر بن قتادة قال قدم على رسول الله صلى الله عليه وسلم بعد أحد رهط من عضل والقارة,217
1650_0164_THSHV10P122A_WAIYA.txt,V10P122A_WAIYA,SNXV02P664C_BEG_WZATB قال ابن إسحاق وحدثني عبد الله بن أبي بكر عن امرأته فاطمة بنت عمارة عن عمرة بنت عبد الرحمن بن أسعد بن زرارة عن عائشة رضي الله عنها جوف الليل من ليلة الأربعاء وكان الذين نزلوا في قبر رسول الله صلى الله عليه وسلم علي بن أبي طالب والفضل ابن عباس وقثم بن عباس وشقران مولى رسول الله صلى الله عليه وسلم وقد قال أوس بن خولي لعلي بن أبي طالب يا علي أنشدك الله وحظنا من رسول الله صلى الله عليه وسلم فقال له انزل فنزل مع القوم وقد كان مولاه شقران حين وضع رسول الله صلى الله عليه وسلم في حفرته وبنى عليه قد أخذ قطيفة وقد كان رسول الله صلى الله عليه وسلم يلبسها ويفترشها فدفنها في القبر وقال والله لا يلبسها أحد بعدك أبدا قال فدفنت مع رسول الله صلى الله عليه وسلم وقد كان المغيرة بن شعبة يدعي أنه أحدث الناس عهدا برسول الله صلى الله عليه وسلم يقول أخذت خاتمي فألقيته في القبر وقلت إن خاتمي سقط مني وإنما طرحته عمدا لأمس رسول الله صلى الله عليه وسلم فأكون أحدث الناس عهدا به صلى الله عليه وسلم,780
0755_0165_MYWXV06P378A_WAIYA.txt,V06P378A_WAIYA,SNXV01P657C_BEG_WZATB قال ابن إسحاق حدثني يزيد بن أبي حبيب عن بكير بن عبد الله بن الأشج عن سليمان بن يسار عن أبي إسحاق الدوسي عن أبي هريرة قال بعث رسول الله صلى الله عليه وسلم سرية أنا فيها فقال لنا إن ظفرتم بهبار ابن الأسود أو الرجل الآخر الذي سبق معه إلى زينب,224
1111_0166_MYWXV12P293A_WAIYA.txt,V12P293A_WAIYA,SNXV02P169C_BEG_WZATB قال حدثنا أبو محمد عبد الملك بن هشام قال حدثنا زياد بن عبد الله البكائي عن محمد بن إسحاق المطلبي قال حدثني عاصم بن عمر بن قتادة قال قدم على رسول الله صلى الله عليه وسلم بعد أحد رهط من عضل والقارة,134
0443_0167_DWNXV01P280F_WAIYA.txt,V01P280F_WAIYA,SNXV01P444F_BEG_WZATB ومن الأوس أسيد بن حضير بن سماك بن عتيك بن رافع بن امرئ القيس ابن زيد بن عبد الأشهل وسعد بن خيثمة بن الحارث بن مالك بن كعب بن النحاط بن كعب بن حارثة بن غنم بن السلم بن امرئ القيس بن مالك بن الأوس ورفاعة بن عبد المنذر بن زبير بن زيد بن أمية بن زيد بن مالك بن عوف بن عمرو ابن عوف بن مالك بن الأوس,317
0381_0168_JNSMV01P292A_WAIYA.txt,V01P292A_WAIYA,SNXV01P394E_BEG_WZATB قال ابن إسحاق حدثني جعفر بن عمرو. PageV01P394 ابن أمية الضمري عن عبد الله بن مسلم أخي محمد بن مسلم بن شهاب الزهري عن أنس بن مالك قال سمعت رسول الله صلى الله عليه وسلم وقيل له يا رسول الله ما الكوثر الذي أعطاك الله قال نهر كما بين صنعاء إلى أيلة آنيته كعدد نجوم السماء ترده طيور لها أعناق كأعناق الإبل قال يقول عمر بن الخطاب إنها يا رسول الله لناعمة قال آكلها أنعم منها,378
0869_0169_DRQSV02P310C_WAIYA.txt,V02P310C_WAIYA,SNXV01P704E_BEG_WZATB قال ابن إسحاق وأبو طلحة وهو زيد بن سهل بن الأسود بن حرام بن عمرو بن زيد مناة بن عدي ثلاثة نفر ومن بني عدي بن النجار ثم من بني عدي بن عامر بن غنم بن النجار حارثة بن سراقة بن الحارث بن عدي بن مالك بن عدي بن عامر وعمرو بن ثعلبة ابن وهب بن عدي بن مالك بن عدي بن عامر وهو أبو حكيم وسليط بن قيس بن عمرو بن عتيك بن مالك بن عدي بن عامر وأبو سليط وهو أسيرة ابن عمرو وعمرو أبو خارجة بن قيس بن مالك بن عدي بن عامر وثابت بن خنساء بن عمرو بن مالك بن عدي بن عامر وعامر بن أمية بن زيد بن الحسحاس بن مالك بن عدي بن عامر ومحرز بن عامر بن مالك بن عدي ابن عامر وسواد بن غزية بن أهيب حليف لهم من بلي ثمانية نفر,646
1249_0170_JNSMV01P176A_WAIYA.txt,V01P176A_WAIYA,SNXV02P294H_BEG_WZATB قال ابن إسحاق وحدثني محمد بن جعفر بن الزبير عن عروة بن الزبير عن عائشة قالت لما قسم رسول الله صلى الله عليه وسلم سبايا بني المصطلق وقعت جويرية بنت الحارث في السهم لثابت بن قيس بن الشماس أو لابن عم له فكاتبته على نفسها وكانت امرأة حلوة ملاحة لا يراها أحد إلا أخذت بنفسه فأتت رسول الله صلى الله عليه وسلم تستعينه في كتابتها قالت عائشة فو الله ما هو PageV02P294 إلا أن رأيتها على باب حجرتي فكرهتها وعرفت أنه سيرى منها صلى الله عليه وسلم ما رأيت فدخلت عليه فقالت يا رسول الله أنا جويرية بنت الحارث ابن أبي ضرار سيد قومه وقد أصابني من البلاء ما لم يخف عليك فوقعت في السهم لثابت بن قيس بن الشماس أو لابن عم له فكاتبته على نفسي فجئتك أستعينك على كتابتي قال فهل لك في خير من ذلك قالت وما هو يا رسول الله قال أقضي عنك كتابتك وأتزوجك قالت نعم يا رسول الله قال قد فعلت قالت وخرج الخبر إلى الناس أن رسول الله صلى الله عليه وسلم قد تزوج جويرية ابنة الحارث بن أبي ضرار فقال الناس أصهار رسول الله صلى الله عليه وسلم وأرسلوا ما بأيديهم قالت فلقد أعتق بتزويجه إياها مائة أهل بيت من بني المصطلق فما أعلم امرأة كانت أعظم على قومها بركة منها,915
0804_0171_HJRTV17P154A_WAIYA.txt,V17P154A_WAIYA,SNXV01P686C_BEG_WZATB قال ابن إسحاق وشهد بدرا مع رسول الله صلى الله عليه وسلم من المسلمين ثم من الأنصار ثم من الأوس بن حارثة بن ثعلبة بن عمرو بن عامر ثم من بني عبد الأشهل بن جشم بن الحارث بن الخزرج بن عمرو بن مالك بن الأوس سعد بن معاذ بن النعمان بن امرئ القيس بن زيد بن عبد الأشهل وعمرو بن معاذ بن النعمان والحارث بن أوس بن معاذ بن النعمان والحارث بن أنس بن رافع ابن امرئ القيس ومن بني عبيد بن كعب بن عبد الأشهل سعد بن زيد بن مالك بن عبيد ومن بني زعورا بن عبد الأشهل,415
0455_0172_THSHV01P442A_WAIYA.txt,V01P442A_WAIYA,SNXV01P455C_BEG_WZATB قال ابن إسحاق ومن بني حارثة بن الحارث بن الخزرج بن عمرو بن مالك بن الأوس ظهير بن رافع بن عدي بن زيد بن جشم بن حارثة وأبو بردة بن نيار واسمه هانئ بن نيار بن عمرو بن عبيد بن كلاب بن دهمان بن غنم ابن ذبيان بن هميم بن كامل بن ذهل بن هني بن بلي بن عمرو بن الحاف بن قضاعة حليف لهم شهد بدرا ونهير بن الهيثم من بني نابي بن مجدعة ابن حارثة بن الحارث بن الخزرج بن عمرو بن مالك بن الأوس ثم PageV01P455 من آل السواف بن قيس بن عامر بن نابي بن مجدعة بن حارثة ثلاثة نفر ومن بني عمرو بن عوف مالك بن الأوس سعد بن خيثمة بن الحارث بن مالك بن كعب بن النحاط بن كعب بن حارثة بن غنم بن السلم بن امرئ القيس ابن مالك بن الأوس نقيب شهد بدرا فقتل به مع رسول الله صلى الله عليه وسلم شهيدا,783
1111_0173_THSHV02P099A_WAIYA.txt,V02P099A_WAIYA,SNXV02P169C_BEG_WZATB قال حدثنا أبو محمد عبد الملك بن هشام قال حدثنا زياد بن عبد الله البكائي عن محمد بن إسحاق المطلبي قال حدثني عاصم بن عمر بن قتادة قال قدم على رسول الله صلى الله عليه وسلم بعد أحد رهط من عضل والقارة,193
1111_0174_THSHV03P150A_WAIYA.txt,V03P150A_WAIYA,SNXV02P169C_BEG_WZATB قال حدثنا أبو محمد عبد الملك بن هشام قال حدثنا زياد بن عبد الله البكائي عن محمد بن إسحاق المطلبي قال حدثني عاصم بن عمر بن قتادة قال قدم على رسول الله صلى الله عليه وسلم بعد أحد رهط من عضل والقارة,194
1211_0175_THSHV03P391A_WAIYA.txt,V03P391A_WAIYA,SNXV02P251C_BEG_WZATB قال ابن إسحاق وحدثني معاذ بن رفاعة عن محمود بن عبد الرحمن بن عمرو ابن الجموح عن جابر بن عبد الله قال لما دفن سعد ونحن مع رسول الله صلى الله عليه وسلم سبح رسول الله صلى الله عليه وسلم فسبح الناس معه ثم كبر PageV02P251 فكبر الناس معه فقالوا يا رسول الله مم سبحت قال لقد تضايق على هذا العبد الصالح قبره حتى فرجه الله عنه,301
1259_0176_THSHV05P117A_WAIYA.txt,V05P117A_WAIYA,SNXV02P305B_BEG_WZATB قال ابن إسحاق وحدثني محمد بن إبراهيم بن الحارث التيمي أن ثابت بن ليس بن الشماس وثب على صفوان بن المعطل حين ضرب حسان فجمع يديه إلى عنقه بحبل ثم انطلق به إلى دار بني الحارث بن الخزرج فلقيه عبد الله ابن رواحة فقال ما هذا قال أما أعجبك ضرب حسان بالسيف والله ما أراه إلا قد قتله قال له عبد الله بن رواحة هل علم رسول الله صلى الله عليه سلم بشيء مما صنعت قال لا والله قال لقد اجترأت أطلق الرجل فأطلقه ثم أتوا رسول الله صلى الله عليه وسلم فذكروا ذلك له فدعا حسان وصفوان بن المعطل فقال ابن المعطل يا رسول الله آذاني وهجاني فاحتملني الغضب فضربته فقال رسول الله صلى الله عليه وسلم لحسان أحسن يا حسان أتشوهت على قومي أن هداهم الله للإسلام ثم قال أحسن يا حسان في الذي أصابك قال هي لك يا رسول الله,630
1433_0177_THSHV06P412A_WAIYA.txt,V06P412A_WAIYA,SNXV02P443I_BEG_WZATB هو PageV02P443 مع أخيه صفوان بن أمية مشرك في المدة التي جعل له رسول الله صلى الله عليه وسلم ألا بطل السحر اليوم فقال له صفوان اسكت فض الله فاك فو الله لأن يربني رجل من قريش أحب إلي من أن يربني رجل من هوازن,387
1423_0178_ZTTHV02P077A_WAIYA.txt,V02P077A_WAIYA,SNXV02P437B_BEG_WZATB قال ابن إسحاق وحدثني ابن شهاب الزهري عن عبيد الله بن عبد الله بن عتبة بن مسعود قال أقام رسول الله صلى الله عليه وسلم بمكة بعد فتحها خمس عشرة ليلة يقصر الصلاة,198
0010_0179_ZTTHV02P078A_WAIYA.txt,V02P078A_WAIYA,SNXV01P011D_BEG_WZATB قال ابن إسحاق حدثني محمد بن مسلم بن عبد الله بن شهاب الزهري أن النعمان بن المنذر كان من ولد قنص بن معد,123
0755_0180_THSHV07P005A_WAIYA.txt,V07P005A_WAIYA,SNXV01P657C_BEG_WZATB قال ابن إسحاق حدثني يزيد بن أبي حبيب عن بكير بن عبد الله بن الأشج عن سليمان بن يسار عن أبي إسحاق الدوسي عن أبي هريرة قال بعث رسول الله صلى الله عليه وسلم سرية أنا فيها فقال لنا إن ظفرتم بهبار ابن الأسود أو الرجل الآخر الذي سبق معه إلى زينب,237
0508_0181_THSHV11P163A_WAIYA.txt,V11P163A_WAIYA,SNXV01P492C_BEG_WZATB قال ابن إسحاق فحدثني محمد بن جعفر بن الزبير عن عروة بن الزبير عن عبد الرحمن بن عويمر بن ساعدة قال حدثني رجال من قومي من أصحاب رسول الله صلى الله عليه وسلم قالوا لما سمعنا بمخرج رسول الله صلى الله عليه وسلم من مكة وتوكفنا قدومه كنا نخرج إذا صلينا الصبح إلى ظاهر حرتنا ننتظر رسول الله صلى الله عليه وسلم فو الله ما نبرح حتى تغلبنا الشمس على الظلال فإذا لم نجد ظلا دخلنا وذلك في أيام حارة حتى إذا كان اليوم الذي قدم فيه رسول الله صلى الله عليه وسلم جلسنا كما كنا نجلس حتى إذا لم يبق ظل دخلنا بيوتنا وقدم رسول الله صلى الله عليه وسلم حين دخلنا البيوت فكان أول من رآه رجل من اليهود وقد رأى ما كنا نصنع وأنا ننتظر قدوم رسول الله صلى الله عليه وسلم علينا فصرخ بأعلى صوته يا بني قيلة هذا جدكم قد جاء قال فخرجنا إلى رسول الله صلى الله عليه وسلم وهو في ظل نخلة ومعه أبو بكر رضي الله عنه في مثل سنه وأكثرنا لم يكن رأى رسول الله صلى الله عليه وسلم قبل ذلك وركبه الناس وما يعرفونه من أبي بكر حتى زال الظل عن رسول الله صلى الله عليه وسلم فقام أبو بكر فأظله بردائه فعرفناه عند ذلك,1051
1268_0182_THSHV11P309A_WAIYA.txt,V11P309A_WAIYA,SNXV02P310E_BEG_WZATB قال ابن إسحاق فحدثني بعض أهل العلم عن رجال من أسلم أن الذي نزل في القليب بسهم رسول الله صلى الله عليه وسلم ناجية بن جندب بن عمير بن يعمر ابن دارم بن عمرو بن وائلة بن سهم بن مازن بن سلامان بن أسلم بن أفصى بن أبي حارثة وهو سائق بدن رسول الله صلى الله عليه وسلم,268
1154_0183_THSHV12P228A_WAIYA.txt,V12P228A_WAIYA,SNXV02P206D_BEG_WZATB قال ابن إسحاق وحدثني وهب بن كيسان عن جابر بن عبد الله قال خرجت مع رسول الله صلى الله عليه وسلم إلى غزوة ذات الرقاع من نخل على جمل لي ضعيف فلما قفل رسول الله صلى الله عليه وسلم قال جعلت الرفاق تمضي وجعلت أتخلف حتى أدركني رسول الله صلى الله عليه وسلم فقال مالك يا جابر قال قلت يا رسول الله أبطأ بي جملي هذا قال أنخه قال فأنخته وأناخ رسول الله صلى الله عليه وسلم ثم قال أعطني هذه العصا من يدك أو اقطع لي عصا من شجرة قال ففعلت قال فأخذها رسول الله صلى الله عليه وسلم فنخسه بها نخسات ثم قال اركب فركبت فخرج والذي بعثه بالحق يواهق ناقته مواهقة قال وتحدثت مع رسول الله صلى الله عليه وسلم فقال لي أتبيعني جملك هذا يا جابر قال قلت يا رسول الله بل أهبه لك قال لا ولكن بعنيه قال قلت فسمنيه يا رسول الله قال قد أخذته بدرهم قال قلت لا إذن تغبنني يا رسول الله قال فبدرهمين قال قلت لا قال فلم يزل يرفع لي رسول الله صلى الله عليه وسلم في ثمنه حتى بلغ الأوقية قال فقلت أفقد رضيت يا رسول الله قال نعم قلت فهو لك قال قد أخذته قال ثم قال يا جابر هل تزوجت بعد قال قلت نعم يا رسول الله قال أثيبا أم بكرا قال قلت لا بل ثيبا قال أفلا جارية تلاعبها وتلاعبك قال قلت يا رسول الله إن أبي أصيب يوم أحد وترك بنات له سبعا فنكحت PageV02P206 امرأة جامعة تجمع رءوسهن وتقوم عليهن قال أصبت إن شاء الله أما إنا لو قد جئنا صرارا أمرنا بجزور فنحرت وأقمنا عليها يومنا ذاك وسمعت بنا فنفضت نمارقها قال قلت والله يا رسول الله ما لنا من نمارق قال إنها ستكون فإذا أنت قدمت فاعمل عملا كيسا قال فلما جئنا صرارا أمر رسول الله صلى الله عليه وسلم بجزور فنحرت وأقمنا عليها ذلك اليوم فلما أمسى رسول الله صلى الله عليه وسلم دخل ودخلنا قال فحدثت المرأة الحديث وما قال لي رسول الله صلى الله عليه وسلم قالت فدونك فسمع وطاعة قال فلما أصبحت أخذت برأس الجمل فأقبلت به حتى أنخته على باب رسول الله صلى الله عليه وسلم قال ثم جلست في المسجد قريبا منه قال وخرج رسول الله صلى الله عليه وسلم فرأى الجمل فقال ما هذا قالوا يا رسول الله هذا جمل جاء به جابر قال فأين جابر قال فدعيت له قال فقال يا بن أخي خذ برأس جملك فهو لك ودعا بلالا فقال له اذهب بجابر فأعطه أوقية قال فذهبت معه فأعطاني أوقية وزادني شيئا يسيرا قال فو الله ما زال ينمى عندي ويرى مكانه من بيتنا حتى أصيب أمس فيما أصيب لنا يعني يوم الحرة,2186
1581_0184_THSHV13P011A_WAIYA.txt,V13P011A_WAIYA,SNXV02P603B_BEG_WZATB قال ابن إسحاق وحدثني يحيى بن عبد الله بن عبد الرحمن بن أبي عمرة عن يزيد بن طلحة بن يزيد بن ركانة قال لما أقبل علي رضي الله عنه من اليمن ليلقى رسول الله صلى الله عليه وسلم بمكة تعجل إلى رسول الله صلى الله عليه وسلم واستخلف على جنده الذين معه رجلا من أصحابه فعمد ذلك الرجل فكسا كل رجل من القوم حلة من البز الذي كان مع علي رضي الله عنه فلما دنا جيشه خرج ليلقاهم فإذا عليهم الحلل قال ويلك ما هذا قال كسوت القوم ليتجملوا به إذا قدموا في الناس قال ويلك انزع قبل أن تنتهي به إلى رسول الله صلى الله عليه وسلم قال فانتزع الحلل من الناس فردها في البز قال وأظهر الجيش شكواه لما صنع بهم,526
1530_0185_THSHV14P244A_WAIYA.txt,V14P244A_WAIYA,SNXV02P545E_BEG_WZATB قال ابن إسحاق وحدثني حكيم بن حكيم بن عباد بن حنيف عن أبي جعفر محمد بن علي رضوان الله عليه أنه قال لما نزلت براءة على رسول الله صلى الله عليه وسلم وقد كان بعث أبا بكر الصديق ليقيم للناس الحج قيل له يا رسول الله لو بعثت بها إلى أبي بكر فقال لا يؤدي عني إلا رجل من أهل بيتي ثم دعا علي ابن أبي طالب رضوان الله عليه فقال له اخرج بهذه القصة من صدر براءة وأذن في الناس يوم النحر إذا اجتمعوا بمنى أنه لا يدخل الجنة كافر ولا يحج بعد العام مشرك ولا يطوف بالبيت عريان ومن كان له عند رسول الله صلى الله عليه وسلم عهد فهو له إلى مدته فخرج علي بن أبي طالب رضوان الله عليه على ناقة PageV02P545 رسول الله صلى الله عليه وسلم العضباء حتى أدرك أبا بكر بالطريق فلما رآه أبو بكر بالطريق قال أأمير أم مأمور فقال بل مأمور ثم مضيا فأقام أبو بكر للناس الحج والعرب إذ ذاك في تلك السنة على منازلهم من الحج التي كانوا عليها في الجاهلية حتى إذا كان يوم النحر قام علي بن أبي طالب رضي الله عنه فأذن في الناس بالذي أمره به رسول الله صلى الله عليه وسلم فقال أيها الناس إنه لا يدخل الجنة كافر ولا يحج بعد العام مشرك ولا يطوف بالبيت عريان ومن كان له عند رسول الله صلى الله عليه وسلم عهد فهو له إلى مدته وأجل الناس أربعة أشهر من يوم أذن فيهم ليرجع كل قوم إلى مأمنهم أو بلادهم ثم لا عهد لمشرك ولا ذمة إلا أحد كان له عند رسول الله صلى الله عليه وسلم عهد إلى مدة فهو له إلى مدته فلم يحج بعد ذلك العام مشرك ولم يطف بالبيت عريان ثم قدما على رسول الله صلى الله عليه وسلم,1409
1136_0186_THSHV14P478A_WAIYA.txt,V14P478A_WAIYA,SNXV02P190C_BEG_WZATB قال ابن إسحاق ثم خرج رسول الله صلى الله عليه وسلم إلى بني النضير يستعينهم في دية ذينك القتيلين من بني عامر اللذين قتل عمرو بن أمية الضمري للجوار الذي كان رسول الله صلى الله عليه وسلم عقد لهما كما حدثني يزيد بن رومان وكان بين بني النضير وبين بني عامر عقد وحلف فلما أتاهم رسول الله صلى الله عليه وسلم يستعينهم في دية ذينك القتيلين قالوا نعم يا أبا القاسم نعينك على ما أحببت مما استعنت بنا عليه ثم خلا بعضهم ببعض فقالوا إنكم لن تجدوا الرجل على مثل حاله هذه ورسول الله صلى الله عليه وسلم إلى جنب جدار من بيوتهم قاعد فمن رجل يعلو على هذا البيت فيلقي عليه صخرة فيريحنا منه فانتدب لذلك عمرو بن جحاش بن كعب أحدهم فقال أنا لذلك فصعد ليلقي عليه صخرة كما قال ورسول الله صلى الله عليه وسلم في نفر من أصحابه فيهم أبو بكر وعمر وعلي رضوان الله عليهم فأتى رسول الله صلى الله عليه وسلم الخبر من السماء بما أراد القوم فقام وخرج راجعا إلى المدينة فلما استلبث النبي صلى الله عليه وسلم أصحابه قاموا في طلبه فلقوا رجلا مقبلا من المدينة فسألوه عنه فقال رأيته داخلا المدينة فأقبل أصحاب رسول الله صلى الله عليه وسلم حتى انتهوا إليه صلى الله عليه وسلم فأخبرهم الخبر بما كانت اليهود أرادت من الغدر به وأمر رسول الله صلى الله عليه وسلم بالتهيؤ لحربهم والسير إليهم,831
1581_0187_THSMV02P008A_WAIYA.txt,V02P008A_WAIYA,SNXV02P603B_BEG_WZATB قال ابن إسحاق وحدثني يحيى بن عبد الله بن عبد الرحمن بن أبي عمرة عن يزيد بن طلحة بن يزيد بن ركانة قال لما أقبل علي رضي الله عنه من اليمن ليلقى رسول الله صلى الله عليه وسلم بمكة تعجل إلى رسول الله صلى الله عليه وسلم واستخلف على جنده الذين معه رجلا من أصحابه فعمد ذلك الرجل فكسا كل رجل من القوم حلة من البز الذي كان مع علي رضي الله عنه فلما دنا جيشه خرج ليلقاهم فإذا عليهم الحلل قال ويلك ما هذا قال كسوت القوم ليتجملوا به إذا قدموا في الناس قال ويلك انزع قبل أن تنتهي به إلى رسول الله صلى الله عليه وسلم قال فانتزع الحلل من الناس فردها في البز قال وأظهر الجيش شكواه لما صنع بهم,470
1294_0188_THSMV03P208A_WAIYA.txt,V03P208A_WAIYA,SNXV02P329E_BEG_WZATB قال ابن إسحاق وحدثني من لا أتهم عن أنس بن مالك قال كان رسول الله صلى الله عليه وسلم إذا غزا قوما لم يغر عليهم حتى يصبح فإن سمع أذانا أمسك وإن لم يسمع أذانا أغار فنزلنا خيبر ليلا فبات رسول الله صلى الله عليه وسلم حتى إذا أصبح لم يسمع أذانا فركب وركبنا معه فركبت خلف أبي طلحة وإن قدمي لتمس قدم رسول الله صلى الله عليه وسلم واستقبلنا عمال خيبر غادين قد خرجوا بمساحيهم ومكاتلهم فلما رأوا رسول الله PageV02P329 صلى الله عليه وسلم والجيش قالوا محمد والخميس معه فأدبروا هرابا فقال رسول الله صلى الله عليه وسلم الله أكبر خربت خيبر إنا إذا نزلنا بساحة قوم فساء صباح المنذرين,233
1111_0189_DWNXV03P162A_WAIYA.txt,V03P162A_WAIYA,SNXV02P169C_BEG_WZATB قال حدثنا أبو محمد عبد الملك بن هشام قال حدثنا زياد بن عبد الله البكائي عن محمد بن إسحاق المطلبي قال حدثني عاصم بن عمر بن قتادة قال قدم على رسول الله صلى الله عليه وسلم بعد أحد رهط من عضل والقارة,225
0830_0190_THSHV08P250B_WAIYA.txt,V08P250B_WAIYA,SNXV01P693F_BEG_WZATB عبد الله بن عبد الله بن أبي بن مالك بن الحارث بن عبيد المشهور بابن سلول وإنما سلول امرأة وهي أم أبي وأوس بن خولي بن عبد الله بن الحارث بن عبيد رجلان ومن بني جزء بن عدي بن مالك بن سالم بن غنم زيد بن وديعة بن عمرو بن قيس بن جزء وعقبة بن وهب بن كلدة حليف لهم من بني عبد الله بن غطفان ورفاعة بن عمرو بن زيد بن عمرو بن ثعلبة بن مالك بن سالم ابن غنم وعامر بن سلمة بن عامر حليف لهم من أهل اليمن,421
0173_0191_BQWXV04P196A_WAIYA.txt,V04P196A_WAIYA,SNXV01P169C_BEG_WZATB قال ابن إسحاق حدثني العباس بن عبد الله بن معبد بن العباس عن بعض أهله أن عبد المطلب توفي ورسول الله صلى الله عليه وسلم ابن ثماني سنين,151
1652_0192_THSMV03P208A_WAIYA.txt,V03P208A_WAIYA,SNXV02P665C_BEG_WZATB قال ابن إسحاق وحدثني صالح بن كيسان عن الزهري عن عبيد الله بن عبد الله بن عتبة أن عائشة حدثته قالت كان على رسول الله صلى الله عليه وسلم خميصة سوداء حين اشتد به وجعه قالت فهو يضعها مرة على وجهه ومرة يكشفها عنه ويقول قاتل الله قوما اتخذوا قبور أنبيائهم مساجد يحذر من ذلك على أمته,280
0603_0193_THSMV03P224A_WAIYA.txt,V03P224A_WAIYA,SNXV01P565C_BEG_WZATB وما بعده من الحديث الذي قبله فخلا به رسول الله صلى الله عليه وسلم وكان غلاما شابا من أحدثهم سنا فألظ به رسول الله صلى الله عليه وسلم المسألة يقول له يا بن صوريا أنشدك الله وأذكرك بأيامه عند بني إسرائيل هل تعلم أن الله حكم فيمن زنى بعد إحصانه بالرجم في التوراة قال اللهم نعم أما والله يا أبا القاسم إنهم ليعرفون أنك لنبي مرسل ولكنهم يحسدونك قال فخرج رسول الله صلى الله عليه وسلم فأمر بهما فرجما عند باب مسجده في بني غنم بن مالك بن النجار ثم كفر بعد ذلك ابن صوريا وجحد نبوة رسول الله صلى الله عليه وسلم,477
